URL,Company Name,Sector,LTP,P/E Ratio,Market Cap,Enterprise Value,No. of Shares,P/B Ratio,Face Value,Div. Yield,Book Value (TTM),CASH,DEBT,Promoter Holding,EPS (TTM),Sales Growth
https://ticker.finology.in/company/DALMIASUG,Dalmia Bharat Sugar And Industries Ltd.,Sugar,368.60,N/A,373.95,368.5,582,0.98,2,"1.36
                                %",376.72,527.81 Cr.,1430.17 Cr.,74.91 %,35.95,-10.86
https://ticker.finology.in/company/FAIRCHEMOR,Fairchem Organics Ltd.,Chemicals,1222.95,N/A,1264.6,1201.55,1552,5.35,10,"0.61
                                %",228.79,0.09 Cr.,7.32 Cr.,58.7 %,32.22,-4.1
https://ticker.finology.in/company/GUJAPOLLO,Gujarat Apollo Industries Ltd.,Engineering - Industrial Equipments,333.45,N/A,339.75,321.1,415.05,1.68,10,"0.6
                                %",198.43,0.44 Cr.,11.78 Cr.,51.99 %,3.16,60.27
https://ticker.finology.in/company/GARUDA,Garuda Construction & Engineering Ltd.,Construction - Real Estate,128.71,N/A,133.36,121.8,133.36,3.01,5,"0
                                %",42.7,2.3 Cr.,0.15 Cr.,-,3.92,-4.05
https://ticker.finology.in/company/DHARMAJ,Dharmaj Crop Guard Ltd.,Pesticides & Agrochemicals,268.65,N/A,273.95,267,388.75,2.3,10,"0
                                %",117.01,3 Cr.,111.89 Cr.,70.4 %,11.41,24.76
https://ticker.finology.in/company/PPLPHARMA,Piramal Pharma Ltd.,Pharmaceuticals & Drugs,254.45,N/A,257.2,253.7,307.85,4.81,10,"0.04
                                %",52.95,241.73 Cr.,1151.89 Cr.,34.95 %,4.85,27.5
https://ticker.finology.in/company/RACE,Race Eco Chain Ltd.,Environmental Services,353.60,N/A,366.3,350,457.25,10.96,10,"0
                                %",32.26,0.4 Cr.,36.84 Cr.,44.79 %,2.96,25.8
https://ticker.finology.in/company/CUPID,Cupid Ltd.,Household & Personal Products,77.14,N/A,78.24,76.47,141.65,9.23,1,"0
                                %",8.36,51.5 Cr.,12.06 Cr.,45.61 %,1.9,7.39
https://ticker.finology.in/company/KHADIM,Khadim India Ltd.,Footwear,368.05,N/A,370.95,360,445,2.71,10,"0
                                %",135.72,17.17 Cr.,122.3 Cr.,59.83 %,3.21,-6.87
https://ticker.finology.in/company/HMVL,Hindustan Media Ventures Ltd.,Printing And Publishing,92.74,N/A,93.23,91.65,128,0.46,10,"0
                                %",202.73,60.96 Cr.,64.42 Cr.,74.4 %,3.27,-1.31
https://ticker.finology.in/company/PPAP,PPAP Automotive Ltd.,Auto Ancillary,224.00,N/A,230,222.85,269,0.99,10,"0.56
                                %",226.18,1.09 Cr.,138.61 Cr.,64.61 %,0.88,2.34
https://ticker.finology.in/company/AXISCADES,Axiscades Technologies Ltd.,IT - Software,641.90,N/A,658.55,613.65,848,7.29,5,"0
                                %",88.07,100.53 Cr.,266.89 Cr.,59.86 %,5.16,24.68
https://ticker.finology.in/company/GEPIL,GE Power India Ltd.,Engineering - Construction,380.60,N/A,385.25,376.75,646.55,22.86,10,"0
                                %",16.65,151.39 Cr.,101.9 Cr.,68.58 %,2.92,-9.52
https://ticker.finology.in/company/PARKHOTELS,Apeejay Surrendra Park Hotels Ltd.,"Hotel, Resort & Restaurants",180.20,N/A,184,178.85,234.5,3.15,1,"0
                                %",57.25,53.87 Cr.,30.71 Cr.,68.14 %,3.26,12.85
https://ticker.finology.in/company/EMCURE,Emcure Pharmaceuticals Ltd.,Pharmaceuticals & Drugs,1440.00,N/A,1455,1420.05,1577.5,9.64,10,"0.21
                                %",149.32,32.12 Cr.,1404.62 Cr.,78.08 %,8.49,12.57
https://ticker.finology.in/company/WINDLAS,Windlas Biotech Ltd.,Pharmaceuticals & Drugs,1046.50,N/A,1070,1029.25,1197,4.64,5,"0.53
                                %",225.63,30.9 Cr.,0.11 Cr.,62.51 %,29.27,22.97
https://ticker.finology.in/company/ONELIFECAP,Onelife Capital Advisors Ltd.,Finance - Investment,16.70,N/A,17.8,16.46,32.82,0.2,10,"0
                                %",82.76,3.49 Cr.,-0.03 Cr.,52.1 %,1.12,11.44
https://ticker.finology.in/company/MGEL,Mangalam Global Enterprise Ltd.,Agriculture,25.90,N/A,27,25.3,27,2.3,2,"0.08
                                %",11.27,5.52 Cr.,160.27 Cr.,72.01 %,1.53,36.24
https://ticker.finology.in/company/ECLERX,eClerx Services Ltd.,BPO/ITeS,3660.00,N/A,3663.2,3524.8,3875.15,14.51,10,"0.03
                                %",252.3,307.43 Cr.,0 Cr.,53.81 %,75.27,10.95
https://ticker.finology.in/company/UNIVASTU,Univastu India Ltd.,Engineering - Construction,257.80,N/A,262,252,276.71,5.22,10,"0
                                %",49.38,4.02 Cr.,30.9 Cr.,71.2 %,8.23,-3.91
https://ticker.finology.in/company/MANINDS,Man Industries (India) Ltd.,Steel & Iron Products,322.35,N/A,333.85,322,513,1.56,5,"0.62
                                %",206.75,226.8 Cr.,306.71 Cr.,46.12 %,17.55,47.2
https://ticker.finology.in/company/UDAICEMENT,Udaipur Cement Works Ltd.,Cement & Construction Materials,28.80,N/A,29.35,27.86,48.6,2.12,4,"0
                                %",13.55,32.95 Cr.,1309.35 Cr.,75 %,0.29,12.86
https://ticker.finology.in/company/EMAMIPAP,Emami Paper Mills Ltd.,Paper & Paper Products,112.05,N/A,113.5,111,151.95,1.2,2,"1.43
                                %",93.25,5.31 Cr.,606.29 Cr.,74.97 %,14.37,-16.26
https://ticker.finology.in/company/UNICHEMLAB,Unichem Laboratories Ltd.,Pharmaceuticals & Drugs,721.00,N/A,721.9,697.6,949.85,2.15,2,"0
                                %",335.24,129.06 Cr.,63.89 Cr.,70.22 %,2.73,34.48
https://ticker.finology.in/company/TAINWALCHM,Tainwala Chemicals & Plastics (India) Ltd.,Plastic Products,282.10,N/A,283.2,276.25,338,1.77,10,"0
                                %",159.23,0.51 Cr.,0 Cr.,67.45 %,4.31,40.49
https://ticker.finology.in/company/NYKAA,FSN E-Commerce Ventures Ltd.,e-Commerce,159.60,N/A,161.05,159.15,229.9,28.37,1,"0
                                %",5.63,38.63 Cr.,74.87 Cr.,52.18 %,0.56,-6.35
https://ticker.finology.in/company/USK,Udayshivakumar Infra Ltd.,Engineering - Construction,46.45,N/A,46.68,45.59,88.43,1.49,10,"0
                                %",31.28,1.84 Cr.,38.08 Cr.,65.95 %,3.16,101.17
https://ticker.finology.in/company/HONDAPOWER,Honda India Power Products Ltd.,Electric Equipment,2880.00,N/A,2979.7,2871.5,4494,3.57,10,"0.61
                                %",807.44,540.8 Cr.,0 Cr.,66.67 %,67.84,-20.64
https://ticker.finology.in/company/JSLL,Jeena Sikho Lifecare Ltd.,Trading,2138.65,N/A,2187,2120,2498.6,27.66,10,"0.19
                                %",77.33,62.01 Cr.,0.54 Cr.,65.84 %,27.84,59.1
https://ticker.finology.in/company/SOMATEX,Soma Textiles & Industries Ltd.,Textile,45.80,N/A,47.44,45.8,65.39,0.96,10,"0
                                %",47.74,11.97 Cr.,1.58 Cr.,74.98 %,27.09,10.19
https://ticker.finology.in/company/MANGALAM,Mangalam Drugs And Organics Ltd.,Pharmaceuticals & Drugs,112.70,N/A,115.2,112.6,144.65,1.21,10,"0
                                %",93.15,1.01 Cr.,95.1 Cr.,50.3 %,5.95,-0.98
https://ticker.finology.in/company/MAPMYINDIA,CE Info Systems Ltd.,IT - Software,1606.30,N/A,1624.45,1591.45,2745.05,12.03,2,"0.22
                                %",133.56,106.33 Cr.,0 Cr.,51.67 %,25.49,24.33
https://ticker.finology.in/company/OAL,Oriental Aromatics Ltd.,Chemicals,413.00,N/A,419.15,409.65,656,2.1,5,"0.12
                                %",196.3,4.73 Cr.,170.57 Cr.,74.17 %,12.14,-1.49
https://ticker.finology.in/company/COMPUSOFT,Compucom Software Ltd.,IT - Education,28.30,N/A,29.5,28.3,41.65,1.61,2,"1.41
                                %",17.57,47.38 Cr.,38.64 Cr.,70.84 %,0.29,24.88
https://ticker.finology.in/company/DIGIDRIVE,Digidrive Distributors Ltd.,Retailing,47.47,N/A,50.5,45.5,125.15,0.52,10,"0
                                %",90.67,14.72 Cr.,0 Cr.,58.83 %,1.4,13.05
https://ticker.finology.in/company/DEVIT,Dev Information Technology Ltd.,IT - Software,171.75,N/A,185.3,168.75,185.3,5.66,5,"0.15
                                %",30.36,3.57 Cr.,11.58 Cr.,68.73 %,7.96,28.95
https://ticker.finology.in/company/PANAMAPET,Panama Petrochem Ltd.,Lubricants,374.35,N/A,380,364.1,452.45,2.55,2,"1.87
                                %",146.9,63.01 Cr.,25.49 Cr.,61.94 %,20.56,0.98
https://ticker.finology.in/company/OCCLLTD,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found
https://ticker.finology.in/company/NETWORK18,Network 18 Media & Investments Ltd.,TV Broadcasting & Software Production,73.13,N/A,73.62,72,136.2,8.3,5,"0
                                %",8.81,16.31 Cr.,2552.71 Cr.,75 %,-1.82,870.96
https://ticker.finology.in/company/PITTIENG,Pitti Engineering Ltd.,Engineering,1344.00,N/A,1356.2,1339.3,1511.45,5.82,5,"0.11
                                %",230.85,109.4 Cr.,536.69 Cr.,53.58 %,28.53,9.22
https://ticker.finology.in/company/HCG,Healthcare Global Enterprises Ltd.,Hospital & Healthcare Services,472.00,N/A,497.95,468.85,553.25,5.39,10,"0
                                %",87.62,237.33 Cr.,395.49 Cr.,71.23 %,2.46,9.32
https://ticker.finology.in/company/UTTAMSUGAR,Uttam Sugar Mills Ltd.,Sugar,259.45,N/A,266.7,255.6,417,1.46,10,"0.96
                                %",177.34,7.05 Cr.,760.72 Cr.,74.39 %,20.04,-0.58
https://ticker.finology.in/company/CGPOWER,CG Power and Industrial Solutions Ltd.,Electric Equipment,748.15,N/A,752.6,742.95,874.5,30.68,2,"0.17
                                %",24.38,781.14 Cr.,2.69 Cr.,58.07 %,5.96,15.66
https://ticker.finology.in/company/FEL,Future Enterprises Ltd.,Retailing,0.70,N/A,0.71,0.69,0.95,0,2,"0
                                %",0,49.41 Cr.,6490.29 Cr.,16.37 %,-14.9,-78.3
https://ticker.finology.in/company/CTE,Cambridge Technology Enterprises Ltd.,IT - Software,103.51,N/A,107.25,101.07,147.3,3.88,10,"0
                                %",26.7,30.73 Cr.,62.17 Cr.,46.91 %,1.73,21.02
https://ticker.finology.in/company/SCHNEIDER,Schneider Electric Infrastructure Ltd.,Electric Equipment,776.20,N/A,785.9,772.5,980,46.45,2,"0
                                %",16.71,47.3 Cr.,469.18 Cr.,75 %,8.24,24.17
https://ticker.finology.in/company/MKPL,MK Proteins Ltd.,Edible Oil,8.17,N/A,8.42,8.12,28.33,4.7,1,"0
                                %",1.74,0.09 Cr.,19.09 Cr.,74.82 %,0.33,-22.06
https://ticker.finology.in/company/PLASTIBLEN,Plastiblends India Ltd.,Chemicals,245.00,N/A,246.4,237.9,398.65,1.51,5,"1.73
                                %",162.42,3.07 Cr.,0.98 Cr.,64.38 %,13.28,4.38
https://ticker.finology.in/company/LOVABLE,Lovable Lingerie Ltd.,Textile,127.75,N/A,131.7,127.75,193.45,1.07,10,"0
                                %",119.63,0.45 Cr.,6.9 Cr.,63.95 %,-1.3,-33.23
https://ticker.finology.in/company/MENONBE,Menon Bearings Ltd.,Bearings,118.15,N/A,120.95,115.25,157.75,5.57,1,"1.9
                                %",21.2,25.93 Cr.,33.63 Cr.,68.44 %,3.96,-5.13
https://ticker.finology.in/company/NAHARCAP,Nahar Capital And Financial Services Ltd.,Finance - NBFC,317.95,N/A,336.95,315.15,384.15,0.55,5,"0.47
                                %",575.49,28.16 Cr.,38.4 Cr.,71.65 %,25.25,-11.53
https://ticker.finology.in/company/RAJSREESUG,Rajshree Sugars & Chemicals Ltd.,Sugar,57.50,N/A,58.18,57.32,101.95,0.68,10,"0
                                %",84.99,4.98 Cr.,392 Cr.,40.66 %,1.42,-0.43
https://ticker.finology.in/company/HMAAGRO,HMA Agro Industries Ltd.,Consumer Food,39.50,N/A,40.28,39.5,83.89,2.64,1,"0.76
                                %",14.97,107.97 Cr.,382.9 Cr.,83.61 %,1.15,49.26
https://ticker.finology.in/company/DYCL,Dynamic Cables Ltd.,Cable,975.00,N/A,1005.1,967.95,1092.85,7.06,10,"0.05
                                %",138.13,29.93 Cr.,119.16 Cr.,68.17 %,19.29,14.86
https://ticker.finology.in/company/SHYAMCENT,Shyam Century Ferrous Ltd.,Ferro & Silica Manganese,13.99,N/A,14.5,13.11,32.29,1.82,1,"0
                                %",7.7,82.39 Cr.,1.52 Cr.,50.95 %,-0.26,-23.7
https://ticker.finology.in/company/MAZDOCK,Mazagon Dock Shipbuilders Ltd.,Ship Building,2308.70,N/A,2394.25,2285.25,2929.98,7.1,5,"0.59
                                %",324.95,14209.63 Cr.,0 Cr.,84.83 %,61.37,20.95
https://ticker.finology.in/company/MANORAMA,Manorama Industries Ltd.,Solvent  Extraction,1080.00,N/A,1110,1070,1250.75,17,2,"0.04
                                %",63.54,87.54 Cr.,346.38 Cr.,57.26 %,10.1,30.3
https://ticker.finology.in/company/OMAXAUTO,Omax Autos Ltd.,Trading,118.60,N/A,118.6,113,167.4,0.81,10,"0
                                %",145.64,80.6 Cr.,110.16 Cr.,54.12 %,16.13,18.11
https://ticker.finology.in/company/ARTEMISMED,Artemis Medicare Services Ltd.,Hospital & Healthcare Services,314.45,N/A,325.8,313.55,348.3,5.94,1,"0.14
                                %",52.93,57.94 Cr.,238.21 Cr.,67.17 %,4.72,18.32
https://ticker.finology.in/company/MACPOWER,Macpower CNC Machines Ltd.,Engineering - Industrial Equipments,1475.25,N/A,1500,1425,1736.95,11.23,10,"0.1
                                %",131.38,10.74 Cr.,0 Cr.,73.17 %,28.35,19.39
https://ticker.finology.in/company/TI,Tilaknagar Industries Ltd.,Breweries & Distilleries,410.20,N/A,421.35,406.3,444,10.5,10,"0.12
                                %",39.06,39.65 Cr.,118.11 Cr.,40.14 %,9.41,19.72
https://ticker.finology.in/company/VBL,Varun Beverages Ltd.,Consumer Food,625.55,N/A,628.8,621,682.84,12.79,2,"0.16
                                %",48.92,52.31 Cr.,4760.11 Cr.,62.66 %,6.6,19.22
https://ticker.finology.in/company/UDS,Updater Services Ltd.,Professional Services,387.20,N/A,388,372,437.95,3.31,10,"0
                                %",117.11,21.78 Cr.,49.83 Cr.,58.89 %,7.27,8.3
https://ticker.finology.in/company/JINDALSAW,Jindal Saw Ltd.,Steel & Iron Products,299.55,N/A,303.4,296.7,383.85,1.74,1,"0.67
                                %",171.83,597.65 Cr.,3886.92 Cr.,63.28 %,29.78,17.53
https://ticker.finology.in/company/TASTYBITE,Tasty Bite Eatables Ltd.,Consumer Food,10002.00,N/A,10295.9,10002,15437.85,8.87,10,"0.02
                                %",1127.89,8.59 Cr.,33.86 Cr.,74.23 %,59.14,13.59
https://ticker.finology.in/company/RADIOCITY,Music Broadcast Ltd.,TV Broadcasting & Software Production,12.26,N/A,12.65,12.25,25.33,0.8,2,"0
                                %",15.4,34.72 Cr.,91.6 Cr.,74.05 %,0.18,14.92
https://ticker.finology.in/company/ELECTCAST,Electrosteel Castings Ltd.,Castings/Forgings,139.00,N/A,139.65,137.2,236.65,1.62,1,"1.01
                                %",85.58,342.87 Cr.,2010.34 Cr.,46.21 %,13.5,0.32
https://ticker.finology.in/company/USHAMART,Usha Martin Ltd.,Steel & Iron Products,386.50,N/A,393.3,365.35,450.85,8.52,1,"0.71
                                %",45.34,55.07 Cr.,132.02 Cr.,43.54 %,9.83,0.21
https://ticker.finology.in/company/GENESYS,Genesys International Corporation Ltd.,IT - Software,915.20,N/A,939.5,915.2,1003.95,6.24,5,"0
                                %",146.73,73.66 Cr.,51.64 Cr.,37.34 %,17.84,8.09
https://ticker.finology.in/company/ATGL,Adani Total Gas Ltd.,Gas Transmission/Marketing,679.30,N/A,684.8,670.05,1197.95,19.19,1,"0.04
                                %",35.39,452.03 Cr.,1471.49 Cr.,74.8 %,6.3,2.14
https://ticker.finology.in/company/TEXRAIL,Texmaco Rail & Engineering Ltd.,Railways Wagons,202.20,N/A,204.75,199.7,296.6,3.12,1,"0.25
                                %",64.78,407.43 Cr.,629.72 Cr.,48.14 %,4.13,56.15
https://ticker.finology.in/company/TTML,Tata Teleservices (Maharashtra) Ltd.,Telecommunication - Service  Provider,76.45,N/A,77.32,75.57,111.48,0,10,"0
                                %",-101.83,32.49 Cr.,19954.42 Cr.,74.36 %,-6.5,7.73
https://ticker.finology.in/company/RAINBOW,Rainbow Children''s Medicare Ltd.,Hospital & Healthcare Services,1505.00,N/A,1515.8,1482.9,1708.5,11.18,10,"0.2
                                %",134.65,7.49 Cr.,0 Cr.,49.85 %,22.42,11
https://ticker.finology.in/company/NBCC,NBCC (India) Ltd.,Construction - Real Estate,93.40,N/A,93.99,92.1,139.83,10.84,1,"0.67
                                %",8.61,2231.36 Cr.,0 Cr.,61.75 %,1.5,19.51
https://ticker.finology.in/company/PENIND,Pennar Industries Ltd.,Steel & Iron Products,199.15,N/A,203.3,195.95,227.7,3.24,5,"0
                                %",61.46,57.96 Cr.,732.55 Cr.,39.66 %,5.51,7.4
https://ticker.finology.in/company/EPL,EPL Ltd.,Plastic Products,263.00,N/A,266.4,259.05,289.7,8.53,2,"1.69
                                %",30.83,30.8 Cr.,189.6 Cr.,51.47 %,6.58,5.95
https://ticker.finology.in/company/SOBHA,Sobha Ltd.,Construction - Real Estate,1593.00,N/A,1606,1565,2178.74,5.07,10,"0.19
                                %",314.02,654.8 Cr.,1858.66 Cr.,52.77 %,5.46,-7.1
https://ticker.finology.in/company/NAVA,Nava Ltd.,Power Generation/Distribution,1002.00,N/A,1007.6,985.45,1346.7,3.8,2,"0.4
                                %",263.47,124.06 Cr.,9.41 Cr.,48.85 %,26.94,-8.29
https://ticker.finology.in/company/KIRLOSBROS,Kirloskar Brothers Ltd.,Engineering - Industrial Equipments,2014.30,N/A,2025.35,1970.75,2684.7,10.59,2,"0.3
                                %",190.24,154.88 Cr.,39.13 Cr.,65.95 %,35.07,7.09
https://ticker.finology.in/company/FORCEMOT,Force Motors Ltd.,Automobiles-Trucks/Lcv,6560.00,N/A,6670,6560,10272.65,3.37,10,"0.3
                                %",1944.52,442.36 Cr.,524.5 Cr.,61.63 %,373.19,39.04
https://ticker.finology.in/company/ANUP,The Anup Engineering Ltd.,Engineering - Industrial Equipments,3429.65,N/A,3481.35,3376.95,3857.55,12.52,10,"0.58
                                %",273.9,21.27 Cr.,19.27 Cr.,41.03 %,59.65,33.8
https://ticker.finology.in/company/BANKINDIA,Bank Of India,Bank - Public,102.80,N/A,103.95,102.7,158,0.72,10,"2.72
                                %",142.75,23052.92 Cr.,51.73,73.38 %,16.22,N/A
https://ticker.finology.in/company/POWERMECH,Power Mech Projects Ltd.,Engineering - Construction,2562.95,N/A,2586.65,2530.05,3725,4.17,10,"0.08
                                %",613.93,440.13 Cr.,348.82 Cr.,58.28 %,83.29,14.93
https://ticker.finology.in/company/ZOMATO,Zomato Ltd.,e-Commerce,271.15,N/A,275.95,269.65,304.5,8,1,"0
                                %",33.89,459 Cr.,0 Cr.,0 %,1.73,40.68
https://ticker.finology.in/company/BBL,Bharat Bijlee Ltd.,Electric Equipment,3674.00,N/A,3824.95,3620,5700.8,1.88,5,"0.95
                                %",1955.85,169.33 Cr.,150 Cr.,33.69 %,107,32
https://ticker.finology.in/company/EASEMYTRIP,Easy Trip Planners Ltd.,Travel Services,16.50,N/A,16.91,16.47,27,6.64,1,"0.61
                                %",2.49,74.72 Cr.,0.06 Cr.,50.38 %,0.29,12.03
https://ticker.finology.in/company/SBGLP,Suratwwala Business Group Ltd.,Construction - Real Estate,131.05,N/A,134.05,125.4,143.05,36.6,1,"0
                                %",3.58,5.5 Cr.,20.62 Cr.,73.39 %,0.95,16.47
https://ticker.finology.in/company/FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Chemicals,4390.00,N/A,4445.35,4355.25,4875,7.85,1,"0.07
                                %",559.22,176.02 Cr.,1984.76 Cr.,62.58 %,36.12,-28.46
https://ticker.finology.in/company/SHOPERSTOP,Shoppers Stop Ltd.,Retailing,605.00,N/A,606.95,595,943.65,23.43,5,"0
                                %",25.82,16.21 Cr.,124.8 Cr.,65.57 %,1.15,5.37
https://ticker.finology.in/company/SUULD,Suumaya Industries Ltd.,Textile,4.07,N/A,4.26,4.05,11,0,10,"0
                                %",-91.41,3.65 Cr.,64.65 Cr.,20.38 %,-198.19,-85.68
https://ticker.finology.in/company/NOIDATOLL,Noida Toll Bridge Company Ltd.,Engineering - Construction,15.08,N/A,15.08,15.08,23.87,1.45,10,"0
                                %",10.38,40.22 Cr.,66.71 Cr.,26.37 %,-1.34,-12.18
https://ticker.finology.in/company/INDGN,Indegene Ltd.,Pharmaceuticals & Drugs,602.20,N/A,603.95,590.05,736.6,8.13,2,"0
                                %",74.12,15.6 Cr.,0 Cr.,0 %,5.76,3.97
https://ticker.finology.in/company/DEEPAKFERT,Deepak Fertilisers And Petrochemicals Corporation Ltd.,Fertilizers,1160.25,N/A,1202.35,1136.65,1443.35,4.54,10,"0.73
                                %",255.73,41.72 Cr.,328.64 Cr.,45.63 %,25.77,-18.18
https://ticker.finology.in/company/HARDWYN,Hardwyn India Ltd.,Aluminium & Aluminium Products,19.52,N/A,22.2,18.75,36.98,1.76,1,"0
                                %",11.1,1.65 Cr.,7.91 Cr.,43.77 %,0.26,8.35
https://ticker.finology.in/company/SHEMAROO,Shemaroo Entertainment Ltd.,"Film Production, Distribution & Entertainment",160.05,N/A,167.3,159.15,239.8,0.85,10,"0
                                %",187.41,0.06 Cr.,338.1 Cr.,65.61 %,-32.78,26.53
https://ticker.finology.in/company/PTC,PTC India Ltd.,Power Generation/Distribution,148.05,N/A,151,146.4,254.65,1.06,10,"5.27
                                %",139.86,688.2 Cr.,401.53 Cr.,16.22 %,12.45,7.52
https://ticker.finology.in/company/HLVLTD,HLV Ltd.,"Hotel, Resort & Restaurants",18.79,N/A,19.09,18.61,41.99,2.76,2,"0
                                %",6.81,114.04 Cr.,11.59 Cr.,41.99 %,0.38,15.16
https://ticker.finology.in/company/MUTHOOTCAP,Muthoot Capital Services Ltd.,Finance - NBFC,336.00,N/A,340.2,333.4,410,0.86,10,"0
                                %",388.77,398.4 Cr.,122.66 Cr.,62.62 %,29.47,-9.99
https://ticker.finology.in/company/UNIINFO,Uniinfo Telecom Services Ltd.,Telecommunication - Equipment,33.61,N/A,36.09,33.05,56.95,1.1,10,"0
                                %",30.43,0.03 Cr.,1.3 Cr.,50.91 %,-2.23,45.12
https://ticker.finology.in/company/GODHA,Godha Cabcon & Insulation Ltd.,Engineering - Industrial Equipments,1.27,N/A,1.3,1.17,1.41,1.24,1,"0
                                %",1.02,0.65 Cr.,1.91 Cr.,0 %,0.02,375.85
https://ticker.finology.in/company/ADANIENSOL,Adani Energy Solutions Ltd.,Power Generation/Distribution,806.30,N/A,814.85,791.7,1347.9,5,10,"0
                                %",161.18,661.08 Cr.,5164.68 Cr.,69.94 %,3.7,120.55
https://ticker.finology.in/company/DOLPHIN,Dolphin Offshore Enterprises (India) Ltd.,Oil Exploration,595.00,N/A,599.85,583.95,948.75,15.84,1,"0
                                %",37.56,0.07 Cr.,0 Cr.,74.99 %,0.76,0
https://ticker.finology.in/company/EQUITASBNK,Equitas Small Finance Bank Ltd.,Bank - Private,64.10,N/A,64.74,63.86,116.5,1.23,10,"1.56
                                %",52.21,3079.76 Cr.,64.49,0 %,3.93,N/A
https://ticker.finology.in/company/IIFL,IIFL Finance Ltd.,Finance - Investment,412.20,N/A,414.5,409.65,650.71,2.72,2,"0.97
                                %",151.43,4604.43 Cr.,584.78 Cr.,24.91 %,-3.94,13.45
https://ticker.finology.in/company/RAIN,Rain Industries Ltd.,Petrochemicals,167.55,N/A,170.3,167,219.65,5.96,2,"0.6
                                %",28.11,106.1 Cr.,220 Cr.,41.14 %,0.54,129.59
https://ticker.finology.in/company/TIMETECHNO,Time Technoplast Ltd.,Plastic Products,491.00,N/A,494.95,482.7,513.35,6.16,1,"0.41
                                %",79.72,35.5 Cr.,700.09 Cr.,51.56 %,8.18,17.42
https://ticker.finology.in/company/PNBHOUSING,PNB Housing Finance Ltd.,Finance - Housing,850.90,N/A,871.15,845.55,1201.45,1.4,10,"0
                                %",609.33,7013.74 Cr.,1527.42 Cr.,28.11 %,65.45,8.06
https://ticker.finology.in/company/JIOFIN,JIO Financial Services Ltd.,Finance - NBFC,304.95,N/A,307.45,304.55,394.7,7.81,10,"0
                                %",39.06,638.06 Cr.,382.47 Cr.,47.12 %,0.83,1432.69
https://ticker.finology.in/company/SITINET,Siti Networks Ltd.,TV Broadcasting & Software Production,0.85,N/A,0.86,0.85,1.14,0,1,"0
                                %",-12.6,117.13 Cr.,756.82 Cr.,6.1 %,-1.73,-18.44
https://ticker.finology.in/company/DBSTOCKBRO,DB (International) Stock Brokers Ltd.,Finance - Stock Broking,44.50,N/A,45.22,44.5,67.92,2.33,2,"0
                                %",19.08,47.26 Cr.,8.64 Cr.,36.18 %,2.31,70.38
https://ticker.finology.in/company/ARE&M,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found
https://ticker.finology.in/company/GENCON,Generic Engineering Construction And Projects Ltd.,Engineering - Construction,44.00,N/A,45.7,42.8,71,0.95,5,"0.11
                                %",46.42,11.07 Cr.,67.67 Cr.,40.3 %,1.92,6.17
https://ticker.finology.in/company/NSLNISP,NMDC Steel Ltd.,Steel & Iron Products,43.74,N/A,44.81,43.6,73.67,0.89,10,"0
                                %",48.95,721.32 Cr.,6651.77 Cr.,60.79 %,-8.78,0
https://ticker.finology.in/company/QUESS,Quess Corp Ltd.,BPO/ITeS,659.00,N/A,677,655.05,875,3.45,10,"1.52
                                %",190.81,300.22 Cr.,308.02 Cr.,56.59 %,29.76,14.18
https://ticker.finology.in/company/EMBDL,Equinox India Developments Ltd.,Construction - Real Estate,116.20,N/A,118.8,115.9,164.4,1.47,2,"0
                                %",79.21,18.82 Cr.,312.74 Cr.,0 %,-56.52,1409.71
https://ticker.finology.in/company/FIBERWEB,Fiberweb (India) Ltd.,Textile,61.35,N/A,65.55,61.18,66.24,1.05,10,"0
                                %",58.28,3.69 Cr.,6.87 Cr.,46.33 %,4,30.07
https://ticker.finology.in/company/RPPINFRA,R.P.P. Infra Projects Ltd.,Construction - Real Estate,203.50,N/A,209.2,199.95,255,2.07,10,"0
                                %",98.18,39.04 Cr.,40.99 Cr.,50.88 %,14.68,32.54
https://ticker.finology.in/company/SDBL,Som Distilleries Breweries & Wineries Ltd.,Breweries & Distilleries,105.20,N/A,107.1,104.75,148.75,3.69,2,"0
                                %",28.49,7.95 Cr.,54.43 Cr.,35.33 %,2.74,51.89
https://ticker.finology.in/company/AXITA,Axita Cotton Ltd.,Textile,11.08,N/A,11.23,11.03,26.54,5.61,1,"1.81
                                %",1.97,5.77 Cr.,19.72 Cr.,41.93 %,0.35,101.08
https://ticker.finology.in/company/ANGELONE,Angel One Ltd.,Finance - Stock Broking,2883.75,N/A,2955.9,2833.7,3900.35,4.95,10,"1.2
                                %",582.53,4246.65 Cr.,1133.07 Cr.,35.61 %,148.86,42.31
https://ticker.finology.in/company/TNPETRO,Tamilnadu Petroproducts Ltd.,Petrochemicals,79.39,N/A,80.41,79.31,113.85,0.9,10,"1.51
                                %",88.68,259.61 Cr.,3.33 Cr.,34.54 %,3.29,-22.4
https://ticker.finology.in/company/KANANIIND,Kanani Industries Ltd.,Diamond  &  Jewellery,2.70,N/A,2.73,2.66,7.45,1.19,1,"0
                                %",2.26,0.01 Cr.,5.95 Cr.,32.55 %,-0.01,-41.83
